City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Oistins,BB,2022-01-26 16:20:41,13.0667,-59.5333,82.49,61,20,13.8
293,Mahebourg,MU,2022-01-26 16:20:41,-20.4081,57.7,77.29,61,20,6.91
294,Katsuura,JP,2022-01-26 16:20:42,35.1333,140.3,44.15,80,75,9.15
295,Ancud,CL,2022-01-26 16:20:43,-41.8697,-73.8203,79.23,52,14,4.25
296,Jinka,ET,2022-01-26 16:20:43,5.65,36.65,75.15,27,10,1.45
297,Paamiut,GL,2022-01-26 16:20:44,61.994,-49.6678,19.45,71,100,7.67
298,Clyde River,CA,2022-01-26 16:20:45,70.4692,-68.5914,-9.17,84,100,34.52
299,Severo-Kurilsk,RU,2022-01-26 16:20:46,50.6789,156.125,25.41,77,53,13.42
300,Yanam,IN,2022-01-26 16:20:46,16.7333,82.2167,71.17,84,8,3.24
301,Buala,SB,2022-01-26 16:20:47,-8.145,159.5921,77.95,83,100,4.47
302,Terrace,CA,2022-01-26 16:15:49,54.5163,-128.6035,33.71,100,100,5.75
303,Creaca,RO,2022-01-26 16:20:47,47.2,23.25,28.18,98,99,2.15
304,San Jose,US,2022-01-26 16:20:48,37.3394,-121.895,49.91,88,100,0.0
305,Kidal,ML,2022-01-26 16:20:48,18.4411,1.4078,76.91,9,62,16.4
306,Biankouma,CI,2022-01-26 16:20:49,7.7391,-7.6138,93.13,10,0,4.27
307,Bahia Blanca,AR,2022-01-26 16:18:41,-38.7196,-62.2724,74.86,33,5,20.94
308,Moyale,KE,2022-01-26 16:20:50,3.5167,39.0584,78.73,21,2,12.35
309,Zatoka,UA,2022-01-26 16:20:50,46.0725,30.4654,30.74,91,100,13.67
310,Chacaltianguis,MX,2022-01-26 16:20:51,18.3333,-95.8333,71.98,83,99,7.78
311,Conakry,GN,2022-01-26 16:20:51,9.538,-13.6773,92.35,35,97,11.5
312,Ballina,AU,2022-01-26 16:20:52,-28.8667,153.5667,69.98,94,97,7.45
313,Sembe,CG,2022-01-26 16:20:52,1.6481,14.5806,95.65,17,36,4.81
314,Yubari,JP,2022-01-26 16:20:53,43.0378,141.9578,27.93,98,100,1.32
315,Carnarvon,AU,2022-01-26 16:18:45,-24.8667,113.6333,75.27,78,0,18.41
316,Mayya,RU,2022-01-26 16:20:54,61.7333,130.2811,-22.68,99,100,3.15
317,Mecca,SA,2022-01-26 16:20:54,21.4267,39.8261,71.01,59,14,15.37
318,Poum,NC,2022-01-26 16:20:55,-20.2333,164.0167,79.75,77,100,9.04
319,Bolshoy Lug,RU,2022-01-26 16:20:56,52.0779,104.0919,3.38,99,45,3.91
320,Quelimane,MZ,2022-01-26 16:21:56,-17.8786,36.8883,84.15,70,75,13.8
321,Bengkulu,ID,2022-01-26 16:21:57,-3.8004,102.2655,78.44,83,100,3.2
322,Bairiki,KI,2022-01-26 16:21:57,1.3292,172.9752,80.6,83,20,5.75
323,Presidencia Roque Saenz Pena,AR,2022-01-26 16:21:58,-26.7852,-60.4388,108.39,22,7,6.71
324,Virginia Beach,US,2022-01-26 16:18:54,36.8529,-75.978,35.02,57,100,1.99
325,Koumra,TD,2022-01-26 16:21:59,8.9126,17.5539,93.06,11,85,6.82
326,San Cristobal,VE,2022-01-26 16:21:59,7.7669,-72.225,73.58,57,93,3.78
327,Tukrah,LY,2022-01-26 16:22:00,32.5341,20.5791,52.68,63,71,19.53
328,Tancheng,CN,2022-01-26 16:22:00,27.4375,115.4976,48.22,92,100,4.12
329,Kavaratti,IN,2022-01-26 16:22:01,10.5669,72.642,78.53,51,59,5.61
330,Kaduy,RU,2022-01-26 16:22:01,59.2,37.15,1.09,100,53,2.64
331,Pitkyaranta,RU,2022-01-26 16:22:02,61.5734,31.4792,25.81,93,100,9.69
332,Jardim,BR,2022-01-26 16:22:03,-21.4803,-56.1381,98.74,33,84,5.77
333,Aojiang,CN,2022-01-26 16:22:03,22.9421,116.0359,67.01,90,10,8.81
334,Sitka,US,2022-01-26 16:22:04,57.0531,-135.33,33.69,86,40,6.91
335,Moerai,PF,2022-01-26 16:22:04,-22.4333,-151.3333,79.38,81,93,13.73
336,Kushiro,JP,2022-01-26 16:22:05,42.975,144.3747,24.76,94,100,7.54
337,Sterling,US,2022-01-26 16:22:05,39.0062,-77.4286,32.14,50,20,11.99
338,Juazeiro,BR,2022-01-26 16:22:06,-9.4117,-40.4986,87.98,55,40,8.05
339,Zhigansk,RU,2022-01-26 16:22:07,66.7697,123.3711,-10.57,98,100,6.29
340,Alice Springs,AU,2022-01-26 16:22:07,-23.7,133.8833,74.75,88,75,9.22
341,Gigmoto,PH,2022-01-26 16:22:08,13.7796,124.39,77.56,90,99,7.34
342,Pombas,CV,2022-01-26 16:22:09,17.1503,-25.0201,74.98,75,33,16.91
343,Bilma,NE,2022-01-26 16:22:09,18.6853,12.9164,70.66,14,9,11.59
344,Suluq,LY,2022-01-26 16:22:10,31.6682,20.2521,51.57,62,62,12.93
345,Muisne,EC,2022-01-26 16:22:10,0.6,-80.0333,80.6,76,95,5.39
346,Sola,VU,2022-01-26 16:22:11,-13.8833,167.55,82.67,75,100,8.57
347,Lorengau,PG,2022-01-26 16:22:11,-2.0226,147.2712,81.37,82,73,8.25
348,Tepalcatepec,MX,2022-01-26 16:22:12,19.1833,-102.85,77.94,43,0,0.6
349,Udimskiy,RU,2022-01-26 16:22:12,61.1417,45.9144,3.7,100,95,3.42
350,Naze,JP,2022-01-26 16:22:13,28.3667,129.4833,59.04,69,65,3.27
351,Talnakh,RU,2022-01-26 16:22:14,69.4865,88.3972,1.2,94,100,16.82
352,Mehamn,NO,2022-01-26 16:22:14,71.0357,27.8492,28.58,86,75,23.02
353,Usvyaty,RU,2022-01-26 16:22:14,55.7456,30.7533,6.22,100,60,3.98
354,Nsanje,MW,2022-01-26 16:22:15,-16.92,35.262,79.75,87,100,3.06
355,Ridgecrest,US,2022-01-26 16:17:49,35.6225,-117.6709,46.65,32,0,3.0
356,Huilong,CN,2022-01-26 16:22:16,31.8111,121.655,45.03,91,100,11.81
357,Mbanza-Ngungu,CD,2022-01-26 16:22:16,-5.25,14.8667,75.34,77,93,3.6
358,Gorontalo,ID,2022-01-26 16:22:17,0.5412,123.0595,75.69,94,82,2.95
359,Buraydah,SA,2022-01-26 16:22:17,26.326,43.975,72.05,29,0,8.81
360,Lautaro,CL,2022-01-26 16:22:18,-38.5167,-72.45,75.18,26,0,6.93
361,Dandong,CN,2022-01-26 16:20:24,40.1292,124.3947,18.07,49,26,8.1
362,Ostrovnoy,RU,2022-01-26 16:22:18,68.0531,39.5131,10.54,87,57,13.62
363,Ust-Koksa,RU,2022-01-26 16:22:19,50.2696,85.6108,4.5,85,100,1.3
364,Padang,ID,2022-01-26 16:22:20,-0.9492,100.3543,78.66,79,100,3.98
365,Siocon,PH,2022-01-26 16:22:20,7.7061,122.1353,79.07,89,95,10.0
366,Cam Ranh,VN,2022-01-26 16:19:07,11.9214,109.1591,75.16,78,20,8.05
367,Kruisfontein,ZA,2022-01-26 16:22:21,-34.0033,24.7314,69.89,85,100,12.26
368,Dawson,US,2022-01-26 16:22:22,31.7735,-84.4466,54.82,45,0,11.45
369,Boysun,UZ,2022-01-26 16:23:22,38.2061,67.1986,29.48,48,5,7.65
370,Erdenet,MN,2022-01-26 16:23:23,49.0333,104.0833,-8.64,97,7,3.44
371,San Patricio,US,2022-01-26 16:23:23,28.017,-97.5169,58.01,73,100,13.33
372,Iralaya,HN,2022-01-26 16:23:24,15.0,-83.2333,81.41,65,25,10.58
373,Frutal,BR,2022-01-26 16:23:24,-20.0247,-48.9406,88.72,48,75,3.24
374,Kijang,KR,2022-01-26 16:23:25,35.2442,129.2139,37.13,43,100,2.95
375,Maceio,BR,2022-01-26 16:18:42,-9.6658,-35.7353,89.04,58,75,14.97
376,Hamilton,US,2022-01-26 16:20:09,39.1834,-84.5333,18.09,63,0,1.99
377,Comodoro Rivadavia,AR,2022-01-26 16:23:26,-45.8667,-67.5,64.26,48,20,12.66
378,Kaitangata,NZ,2022-01-26 16:23:26,-46.2817,169.8464,51.93,76,65,11.12
379,Gay,RU,2022-01-26 16:23:27,51.4666,58.4552,12.72,97,93,5.61
380,Kiunga,PG,2022-01-26 16:23:28,-6.1219,141.2906,71.65,100,100,2.17
381,Beloha,MG,2022-01-26 16:23:28,-25.1667,45.05,74.19,73,0,19.57
382,Tskaltubo,GE,2022-01-26 16:23:29,42.3254,42.5979,40.14,75,75,4.61
383,La Macarena,CO,2022-01-26 16:23:29,2.1837,-73.7849,91.44,41,100,4.47
384,Santa Cruz,BO,2022-01-26 16:18:38,-17.8,-63.1667,91.45,52,75,23.02
385,Saint-Augustin,CA,2022-01-26 16:23:30,51.226,-58.6502,17.08,81,28,14.43
386,Bosaso,SO,2022-01-26 16:23:31,11.2842,49.1816,74.53,61,20,10.25
387,Havoysund,NO,2022-01-26 16:23:31,70.9963,24.6622,28.63,73,100,12.97
388,Komsomolskiy,UZ,2022-01-26 16:23:32,40.4272,71.7189,35.02,74,1,2.3
389,Arnold,GB,2022-01-26 16:23:32,53.0,-1.1333,47.86,75,17,11.95
390,Asau,RO,2022-01-26 16:23:33,46.4333,26.4,34.39,86,100,5.66
391,Hay River,CA,2022-01-26 16:23:34,60.8156,-115.7999,22.98,93,100,9.22
392,Opuwo,NA,2022-01-26 16:23:34,-18.0607,13.84,87.48,29,95,4.38
393,Tecpan,GT,2022-01-26 16:23:35,14.7623,-90.9947,61.56,54,14,4.94
394,Road Town,VG,2022-01-26 16:23:36,18.4167,-64.6167,84.24,51,20,11.5
395,Vanavara,RU,2022-01-26 16:23:36,60.34,102.2797,-16.15,100,84,1.39
396,Balabac,PH,2022-01-26 16:23:37,7.9868,117.0645,79.21,84,100,2.89
397,Dongying,CN,2022-01-26 16:19:41,37.4564,118.4856,30.2,65,99,4.47
398,Laguna,US,2022-01-26 16:23:38,38.421,-121.4238,49.78,92,0,0.0
399,Fukue,JP,2022-01-26 16:23:38,32.6881,128.8419,49.96,54,100,9.73
400,Myitkyina,MM,2022-01-26 16:23:39,25.3833,97.4,59.11,81,91,1.9
401,Vostok,RU,2022-01-26 16:23:39,46.4856,135.8833,-0.24,99,100,2.75
402,New Glasgow,CA,2022-01-26 16:23:40,45.5834,-62.6486,28.78,80,100,7.4
403,Tromso,NO,2022-01-26 16:21:48,69.6496,18.957,26.38,86,75,1.14
404,Chapada Dos Guimaraes,BR,2022-01-26 16:23:41,-15.4606,-55.7497,78.46,54,100,4.43
405,Cabo San Lucas,MX,2022-01-26 16:23:41,22.8909,-109.9124,72.14,48,0,3.44
406,Abu Zabad,SD,2022-01-26 16:23:42,12.35,29.25,77.13,15,100,15.79
407,Ibate,BR,2022-01-26 16:23:42,-21.9547,-47.9967,84.94,56,52,5.95
408,Pavino,RU,2022-01-26 16:23:43,59.1139,46.1414,6.24,99,97,2.33
409,Ahuimanu,US,2022-01-26 16:23:44,21.4447,-157.8378,73.11,77,100,1.01
410,Sioux Falls,US,2022-01-26 16:23:34,43.55,-96.7003,19.98,75,75,16.11
411,Dois Vizinhos,BR,2022-01-26 16:23:44,-25.7336,-53.0572,94.82,34,96,6.73
412,Truth Or Consequences,US,2022-01-26 16:23:45,33.1284,-107.2528,38.91,51,20,9.22
413,Nador,MA,2022-01-26 16:23:45,35.174,-2.9287,61.05,63,20,14.97
414,Maturin,VE,2022-01-26 16:22:10,9.75,-63.1767,88.72,40,15,7.85
415,Hatillo,PR,2022-01-26 16:23:46,18.4863,-66.8254,85.37,67,10,4.0
416,Luwingu,ZM,2022-01-26 16:23:47,-10.2621,29.9271,67.28,89,100,4.88
417,Chanute,US,2022-01-26 16:23:47,37.6792,-95.4572,21.31,45,75,10.36
418,Hit,IQ,2022-01-26 16:24:48,33.6416,42.8251,56.35,33,0,6.15
419,Xichang,CN,2022-01-26 16:24:48,27.8964,102.2634,44.33,71,8,1.81
420,Waipawa,NZ,2022-01-26 16:24:49,-41.4122,175.5153,56.03,86,59,19.77
421,Aitape,PG,2022-01-26 16:24:49,-3.1374,142.3475,78.1,87,65,1.81
422,Kargasok,RU,2022-01-26 16:24:50,59.0556,80.8572,-12.44,100,83,3.33
423,Port-Gentil,GA,2022-01-26 16:24:50,-0.7193,8.7815,84.16,74,20,10.36
424,Tucuma,BR,2022-01-26 16:24:51,-0.1833,-50.05,81.27,81,100,6.89
425,Vyyezdnoye,RU,2022-01-26 16:24:51,55.3815,43.7864,7.75,98,92,4.47
426,Narva-Joesuu,EE,2022-01-26 16:24:52,59.4589,28.0408,24.71,85,100,12.8
427,Nizhniy Odes,RU,2022-01-26 16:24:52,63.6445,54.856,14.52,95,100,6.22
428,Kirakira,SB,2022-01-26 16:24:53,-10.4544,161.9205,77.67,92,100,10.47
429,Olga,RU,2022-01-26 16:24:53,43.7444,135.2892,16.77,63,97,10.58
430,Karasjok,NO,2022-01-26 16:24:54,69.4719,25.5112,12.31,100,86,2.1
431,Hasaki,JP,2022-01-26 16:24:54,35.7333,140.8333,32.4,67,69,2.75
432,Sabang,ID,2022-01-26 16:24:55,5.8933,95.3214,82.58,74,62,12.06
433,San Rafael,AR,2022-01-26 16:24:55,-34.6177,-68.3301,83.91,46,1,16.24
434,Muli,MV,2022-01-26 16:24:56,2.9167,73.5667,81.03,67,92,15.84
435,Green River,US,2022-01-26 16:24:56,41.5286,-109.4662,18.0,75,17,1.01
436,Pemba,MZ,2022-01-26 16:24:57,-12.974,40.5178,79.43,80,100,9.84
437,Marang,MY,2022-01-26 16:24:58,5.2056,103.2059,78.71,82,6,3.42
438,Shawnee,US,2022-01-26 16:24:59,39.05,-95.7669,23.79,49,0,3.0
439,Egvekinot,RU,2022-01-26 16:24:59,66.3167,-179.1667,-28.16,88,31,2.53
440,Lynchburg,US,2022-01-26 16:24:36,37.4138,-79.1423,35.01,54,0,5.75
441,Honiara,SB,2022-01-26 16:22:17,-9.4333,159.95,76.03,94,100,4.52
442,Te Anau,NZ,2022-01-26 16:25:00,-45.4167,167.7167,41.97,89,43,1.01
443,Bandarbeyla,SO,2022-01-26 16:25:01,9.4942,50.8122,74.57,61,3,19.69
444,Tecoanapa,MX,2022-01-26 16:25:01,16.5167,-98.75,81.82,53,0,2.59
445,Arona,ES,2022-01-26 16:23:52,28.0996,-16.681,62.91,84,75,4.61
446,Booue,GA,2022-01-26 16:25:02,-0.0921,11.9385,88.45,51,58,4.34
447,Ulladulla,AU,2022-01-26 16:25:03,-35.35,150.4667,63.88,88,22,5.14
448,Fastovetskaya,RU,2022-01-26 16:25:03,45.9189,40.1589,29.21,94,100,5.06
449,Don Sak,TH,2022-01-26 16:25:04,9.3168,99.6918,78.93,81,24,12.12
450,Shubarkuduk,KZ,2022-01-26 16:25:04,49.1447,56.4872,27.16,96,100,9.89
451,Bojnurd,IR,2022-01-26 16:25:05,37.4747,57.329,35.55,48,0,6.91
452,Gat,IL,2022-01-26 16:25:05,31.61,34.7642,47.39,100,100,22.24
453,Fuxin,CN,2022-01-26 16:25:06,42.0156,121.6589,13.86,54,0,3.91
454,Puerto Leguizamo,CO,2022-01-26 16:25:06,-0.1934,-74.7819,83.88,65,100,1.52
455,Bakloh,IN,2022-01-26 16:25:07,32.4667,75.9167,41.85,80,8,3.74
456,Rancho Palos Verdes,US,2022-01-26 16:25:07,33.7445,-118.387,60.48,76,20,1.01
457,Katobu,ID,2022-01-26 16:25:08,-4.9408,122.5276,76.96,86,95,1.99
458,Aurich,DE,2022-01-26 16:25:08,53.4667,7.4833,41.92,94,75,11.5
459,Adjumani,UG,2022-01-26 16:25:09,3.3779,31.7909,89.28,19,29,3.89
460,Beringovskiy,RU,2022-01-26 16:25:10,63.05,179.3167,-6.38,100,99,3.24
461,Ganzhou,CN,2022-01-26 16:25:11,28.8184,115.4327,44.46,93,99,5.37
462,Hailun,CN,2022-01-26 16:25:11,47.45,126.9333,-15.54,100,94,3.02
463,Baturaja,ID,2022-01-26 16:26:12,-4.1333,104.1667,73.92,97,100,2.51
464,Muzhi,RU,2022-01-26 16:26:12,65.3667,64.6667,5.92,95,100,4.59
465,Tepelene,AL,2022-01-26 16:26:13,40.2958,20.0192,43.18,57,0,4.76
466,Boyabat,TR,2022-01-26 16:26:14,41.4689,34.7667,28.83,92,98,2.57
467,Miri,MY,2022-01-26 16:26:15,4.4148,114.0089,77.14,100,40,2.3
468,Muravlenko,RU,2022-01-26 16:26:15,63.7898,74.523,2.25,96,98,14.2
469,Douentza,ML,2022-01-26 16:26:16,14.9951,-2.9517,86.05,6,47,10.33
470,Ekhabi,RU,2022-01-26 16:26:16,53.5102,142.9671,-15.14,100,57,7.58
471,Bagan,RU,2022-01-26 16:26:17,54.1001,77.6646,-11.16,100,73,4.76
472,Kabo,CF,2022-01-26 16:26:17,7.6994,18.629,95.07,11,27,6.62
473,George Town,MY,2022-01-26 16:26:13,5.4112,100.3354,82.35,79,40,3.44
474,Christchurch,NZ,2022-01-26 16:24:21,-43.5333,172.6333,52.95,89,75,1.99
475,Pacific Grove,US,2022-01-26 16:22:11,36.6177,-121.9166,54.57,85,0,0.0
476,Bud,US,2022-01-26 16:26:19,39.447,-86.1758,13.05,67,0,3.69
477,Chabahar,IR,2022-01-26 16:26:19,25.2919,60.643,70.05,38,0,6.55
478,Saint Stephen,GB,2022-01-26 16:26:20,50.3333,-4.9,48.15,76,75,5.75
479,Coxim,BR,2022-01-26 16:26:20,-18.5067,-54.76,92.26,47,14,6.91
480,Salinopolis,BR,2022-01-26 16:26:21,-0.6136,-47.3561,81.48,80,83,8.7
481,Buluang,PH,2022-01-26 16:26:21,13.3068,123.3425,74.66,94,71,3.83
482,Rurrenabaque,BO,2022-01-26 16:26:22,-14.4413,-67.5278,91.29,66,75,6.91
483,Jasper,US,2022-01-26 16:26:03,37.2001,-94.3502,22.53,53,75,3.0
484,Pampa,US,2022-01-26 16:26:23,35.5362,-100.9599,23.04,86,100,9.22
485,Puerto El Triunfo,SV,2022-01-26 16:26:23,13.2833,-88.55,86.86,53,33,4.43
486,Rupert,US,2022-01-26 16:26:24,42.6191,-113.6772,12.15,79,40,3.44
487,Lempaala,FI,2022-01-26 16:26:24,61.3167,23.75,32.97,100,100,8.05
488,Chardara,KZ,2022-01-26 16:26:25,41.2547,67.9692,42.1,50,0,7.99
489,Bandar-E Lengeh,IR,2022-01-26 16:26:25,26.5579,54.8807,68.11,49,0,4.61
490,Zeya,RU,2022-01-26 16:26:26,53.75,127.2667,-8.16,91,5,3.78
491,Moree,AU,2022-01-26 16:26:26,-29.4667,149.85,69.82,88,50,11.5
492,Oksbol,DK,2022-01-26 16:26:27,55.6268,8.2876,44.89,93,88,18.03
493,Batemans Bay,AU,2022-01-26 16:26:27,-35.7167,150.1833,68.92,91,1,4.63
494,Mareeba,AU,2022-01-26 16:26:28,-17.0,145.4333,76.48,96,100,1.66
495,Yurginskoye,RU,2022-01-26 16:26:28,56.8189,67.3921,1.56,96,76,5.46
496,Kolondieba,ML,2022-01-26 16:26:29,11.0882,-6.8926,94.41,7,8,2.8
497,Cayenne,GF,2022-01-26 16:26:29,4.9333,-52.3333,82.44,78,75,11.5
498,Durazno,UY,2022-01-26 16:23:26,-33.4131,-56.5006,76.95,88,75,3.44
499,North Bend,US,2022-01-26 16:26:30,43.4065,-124.2243,42.13,75,0,10.36
500,Izazi,TZ,2022-01-26 16:26:30,-7.2,35.7333,81.43,79,99,4.72
501,Tura,IN,2022-01-26 16:26:31,25.5198,90.2201,59.79,66,81,2.44
502,Osa,RU,2022-01-26 16:26:31,57.2829,55.4567,2.79,98,99,3.62
503,Kjollefjord,NO,2022-01-26 16:26:32,70.9457,27.3465,28.45,86,75,23.02
504,Tessalit,ML,2022-01-26 16:26:32,20.1986,1.0114,75.87,11,97,16.24
505,Shitanjing,CN,2022-01-26 16:26:33,39.2342,106.3439,19.98,46,95,4.76
506,Mahajanga,MG,2022-01-26 16:26:33,-15.7167,46.3167,80.62,83,20,5.75
507,Tramore,IE,2022-01-26 16:26:34,52.1624,-7.1524,49.17,81,40,5.01
508,Praia,CV,2022-01-26 16:26:25,14.9215,-23.5087,79.34,61,0,24.16
509,Ulaangom,MN,2022-01-26 16:26:35,49.9811,92.0667,-18.72,95,100,3.67
510,Maniitsoq,GL,2022-01-26 16:26:35,65.4167,-52.9,8.74,84,98,7.07
511,Kruglolesskoye,RU,2022-01-26 16:27:36,44.6589,42.8142,26.69,91,100,7.63
512,Sonoita,MX,2022-01-26 16:27:37,31.85,-112.8333,53.89,30,100,4.32
513,Khasan,RU,2022-01-26 16:27:37,42.4308,130.6434,20.52,57,1,18.54
514,Halifax,CA,2022-01-26 16:27:24,44.6453,-63.5724,31.21,60,75,5.01
515,Flin Flon,CA,2022-01-26 16:23:42,54.7682,-101.865,17.44,79,100,19.57
516,Portsmouth,GB,2022-01-26 16:25:56,50.799,-1.0913,46.45,83,27,4.0
517,Bonthe,SL,2022-01-26 16:27:39,7.5264,-12.505,86.13,53,81,14.47
518,Shimoda,JP,2022-01-26 16:27:39,34.6667,138.95,43.11,83,73,5.41
519,Lipari,IT,2022-01-26 16:27:40,38.4674,14.954,54.16,69,90,13.82
520,Grindavik,IS,2022-01-26 16:27:40,63.8424,-22.4338,30.67,100,40,8.05
521,Dzemul,MX,2022-01-26 16:27:41,21.2,-89.3,79.05,60,21,4.83
522,Saint-Pierre,RE,2022-01-26 16:27:41,-21.3393,55.4781,76.68,69,75,12.66
523,Karratha,AU,2022-01-26 16:27:42,-20.7377,116.8463,82.29,64,0,14.5
524,Olafsvik,IS,2022-01-26 16:27:42,64.8945,-23.7142,36.01,58,100,10.18
525,Begoro,GH,2022-01-26 16:27:43,6.3871,-0.3774,91.58,12,23,5.08
526,Sembakung,ID,2022-01-26 16:27:43,3.8167,117.25,74.26,98,76,0.16
527,Faanui,PF,2022-01-26 16:27:44,-16.4833,-151.75,80.26,78,98,17.72
528,Georgiyevka,KZ,2022-01-26 16:27:44,43.0369,74.7114,24.84,93,20,2.24
529,Pringsewu,ID,2022-01-26 16:27:45,-5.3582,104.9744,75.24,94,100,1.28
530,Pangnirtung,CA,2022-01-26 16:27:46,66.1451,-65.7125,-14.8,76,75,5.75
531,Guia De Isora,ES,2022-01-26 16:27:46,28.2115,-16.7795,63.32,98,11,5.08
532,Aksarka,RU,2022-01-26 16:27:47,66.5606,67.7975,8.29,92,100,12.46
533,Spassk-Ryazanskiy,RU,2022-01-26 16:27:47,54.4072,40.3806,4.66,99,91,3.65
534,Deputatskiy,RU,2022-01-26 16:27:48,69.3,139.9,-20.0,89,95,5.06
535,Celestun,MX,2022-01-26 16:27:48,20.8667,-90.4,77.09,77,49,11.81
536,Byron Bay,AU,2022-01-26 16:27:49,-28.65,153.6167,73.29,78,92,7.49
537,Dawei,MM,2022-01-26 16:27:49,14.0833,98.2,70.9,61,40,3.71
538,Partyzany,UA,2022-01-26 16:27:50,46.3314,34.7503,26.28,87,100,2.48
539,Nhulunbuy,AU,2022-01-26 16:25:14,-12.2333,136.7667,81.21,94,40,8.05
540,Athabasca,CA,2022-01-26 16:27:51,54.7169,-113.2854,34.21,88,100,13.89
541,Lasa,IT,2022-01-26 16:27:51,46.6166,10.7002,49.08,80,1,6.78
542,Oparino,RU,2022-01-26 16:27:52,59.8518,48.2783,9.23,97,99,3.76
543,Eldorado,BR,2022-01-26 16:27:52,-23.7869,-54.2836,90.09,41,90,4.23
544,Mae Tha,TH,2022-01-26 16:27:53,18.4646,99.1403,71.96,40,0,1.61
545,Maple Creek,CA,2022-01-26 16:27:53,49.9168,-109.4848,33.85,64,52,11.5
546,Harbour Breton,CA,2022-01-26 16:27:54,47.4833,-55.7983,37.99,76,100,13.58
547,Sinnamary,GF,2022-01-26 16:27:54,5.3833,-52.95,80.28,74,17,9.26
548,Noshiro,JP,2022-01-26 16:27:55,40.2039,140.0242,34.88,83,100,10.56
549,Pontes E Lacerda,BR,2022-01-26 16:27:55,-15.2261,-59.3353,93.06,46,86,4.65
550,Del Rio,US,2022-01-26 16:27:55,29.3627,-100.8968,52.43,77,100,3.0
551,Nha Trang,VN,2022-01-26 16:27:56,12.25,109.1833,75.2,89,11,5.48
552,Ouadda,CF,2022-01-26 16:27:57,8.0777,22.4007,89.06,15,86,6.33
553,Haines Junction,CA,2022-01-26 16:27:57,60.7522,-137.5108,4.95,85,100,0.0
554,Puerto Escondido,MX,2022-01-26 16:27:58,15.85,-97.0667,83.23,74,40,3.44
555,Sangar,RU,2022-01-26 16:27:58,63.9242,127.4739,-22.02,97,100,4.59
556,Yilan,TW,2022-01-26 16:27:59,24.757,121.753,68.83,99,20,1.57
557,Portland,US,2022-01-26 16:27:18,45.5234,-122.6762,38.21,84,100,1.01
558,Marzuq,YE,2022-01-26 16:28:00,14.4,46.4667,65.71,50,0,3.83
559,Palmas Bellas,PA,2022-01-26 16:29:00,9.2319,-80.0867,87.71,61,100,10.31
560,Sakaiminato,JP,2022-01-26 16:29:01,35.55,133.2333,42.78,75,75,4.61
561,Piopio,NZ,2022-01-26 16:29:02,-38.4667,175.0167,62.44,91,64,5.44
562,Warri,NG,2022-01-26 16:29:02,5.5167,5.75,99.45,11,11,1.34
563,Rio Gallegos,AR,2022-01-26 16:29:03,-51.6226,-69.2181,59.05,36,0,21.85
564,Vao,NC,2022-01-26 16:29:03,-22.6667,167.4833,77.23,83,89,12.37
565,Eyrarbakki,IS,2022-01-26 16:29:04,63.863,-21.1481,31.24,85,100,5.06
566,Alihe,CN,2022-01-26 16:29:04,50.5667,123.7167,-6.56,99,14,3.2
567,Willmar,US,2022-01-26 16:29:05,45.1219,-95.0433,13.68,72,94,5.75
568,Solnechnyy,RU,2022-01-26 16:29:05,50.7214,136.6319,-9.62,98,40,3.2
569,Ambilobe,MG,2022-01-26 16:29:06,-13.2,49.05,75.56,91,100,0.54
570,Zonguldak,TR,2022-01-26 16:29:06,41.25,31.8333,21.11,98,100,2.98
571,Manacapuru,BR,2022-01-26 16:29:07,-3.2997,-60.6206,81.18,89,89,0.92
572,General Roca,AR,2022-01-26 16:29:07,-39.0333,-67.5833,77.4,35,87,17.63
573,Pochutla,MX,2022-01-26 16:29:08,15.7432,-96.4661,85.82,50,0,3.27
574,Emba,KZ,2022-01-26 16:29:08,48.8264,58.1442,16.74,92,100,8.52
575,Kimbe,PG,2022-01-26 16:29:09,-5.5502,150.1429,77.05,92,99,2.08
576,Arman,RU,2022-01-26 16:29:09,59.7,150.1667,-2.94,87,100,9.66
577,Meghri,AM,2022-01-26 16:29:10,38.9029,46.2446,31.35,66,2,3.96
578,Missoula,US,2022-01-26 16:25:01,47.0166,-113.8009,10.8,92,92,1.72
579,Maunabo,PR,2022-01-26 16:29:11,18.0072,-65.8993,84.47,74,64,13.67
580,Gualaquiza,EC,2022-01-26 16:29:11,-3.4,-78.55,64.99,99,100,0.22
581,Kloulklubed,PW,2022-01-26 16:29:12,7.0419,134.2556,77.5,80,89,19.57
